"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"NR_TURNO";"CD_ELEICAO";"DS_ELEICAO";"DT_ELEICAO";"TP_ABRANGENCIA";"SG_UF";"SG_UE";"NM_UE";"CD_MUNICIPIO";"NM_MUNICIPIO";"NR_ZONA";"CD_CARGO";"DS_CARGO";"SQ_CANDIDATO";"NR_CANDIDATO";"NM_CANDIDATO";"NM_URNA_CANDIDATO";"NM_SOCIAL_CANDIDATO";"CD_SITUACAO_CANDIDATURA";"DS_SITUACAO_CANDIDATURA";"CD_DETALHE_SITUACAO_CAND";"DS_DETALHE_SITUACAO_CAND";"TP_AGREMIACAO";"NR_PARTIDO";"SG_PARTIDO";"NM_PARTIDO";"SQ_COLIGACAO";"NM_COLIGACAO";"DS_COMPOSICAO_COLIGACAO";"CD_SIT_TOT_TURNO";"DS_SIT_TOT_TURNO";"ST_VOTO_EM_TRANSITO";"QT_VOTOS_NOMINAIS"
"03/02/2020";"16:02:38";"2014";"2";"Eleição Ordinária";"1";"143";"ELEIÇÕES GERAIS 2014";"05/10/2014";"F";"RR";"RR";"RORAIMA";"03158";"SÃO LUIZ";"4";"7";"Deputado Estadual";"230000000059";"44244";"EDSON DAS NEVES DE SOUSA";"ED.SOM";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Partido isolado";"44";"PRP";"Partido Republicano Progressista";"230000000007";"PARTIDO ISOLADO";"PRP";"5";"SUPLENTE";"N";"5"
"03/02/2020";"16:02:38";"2014";"2";"Eleição Ordinária";"1";"143";"ELEIÇÕES GERAIS 2014";"05/10/2014";"F";"RR";"RR";"RORAIMA";"03026";"IRACEMA";"6";"7";"Deputado Estadual";"230000000397";"54133";"VESTA LUCAS DE SOUZA";"VESTA";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"54";"PPL";"Partido Pátria Livre";"230000000019";"TRABALHO E PROGRESSO";"PSL / PSDC / PPL / PT do B";"5";"SUPLENTE";"N";"0"
"03/02/2020";"16:02:38";"2014";"2";"Eleição Ordinária";"1";"143";"ELEIÇÕES GERAIS 2014";"05/10/2014";"F";"RR";"RR";"RORAIMA";"03085";"RORAINÓPOLIS";"8";"6";"Deputado Federal";"230000000186";"7070";"MARTA PAULINO DE LIMA";"MISSIONARIA MARTA";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"70";"PT do B";"Partido Trabalhista do Brasil";"230000000009";"MAIS RORAIMA";"PRTB / PHS / PPL / PMN / PEN / PSDC / PT do B / PSC / PSL / PPS";"5";"SUPLENTE";"N";"6"
"03/02/2020";"16:02:38";"2014";"2";"Eleição Ordinária";"1";"143";"ELEIÇÕES GERAIS 2014";"05/10/2014";"F";"RR";"RR";"RORAIMA";"03050";"ALTO ALEGRE";"3";"7";"Deputado Estadual";"230000000310";"90000";"JESSYCA PAOLA PORTELA DE SOUZA MACEDO";"JESSYCA PORTELA";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"90";"PROS";"Partido Republicano da Ordem Social";"230000000016";"AVANÇA RORAIMA";"PMDB / SD / PSD / PSB / PSDB / PROS / PTN";"5";"SUPLENTE";"N";"0"
"03/02/2020";"16:02:38";"2014";"2";"Eleição Ordinária";"1";"143";"ELEIÇÕES GERAIS 2014";"05/10/2014";"F";"RR";"RR";"RORAIMA";"03069";"CANTÁ";"3";"7";"Deputado Estadual";"230000000436";"65192";"WESLEY CARLOS THOMÉ";"DR. WESLEY THOMÉ";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"65";"PC do B";"Partido Comunista do Brasil";"230000000020";"A FORÇA DO TRABALHADOR";"PT / PC do B";"5";"SUPLENTE";"N";"63"
"03/02/2020";"16:02:38";"2014";"2";"Eleição Ordinária";"1";"143";"ELEIÇÕES GERAIS 2014";"05/10/2014";"F";"RR";"RR";"RORAIMA";"03000";"CAROEBE";"4";"7";"Deputado Estadual";"230000000483";"12900";"ERICK ROMERO CUNHA DA SILVA";"ERICK ROMERO";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"12";"PDT";"Partido Democrático Trabalhista";"230000000022";"RORAIMA LIVRE";"PV / PDT / PTC";"5";"SUPLENTE";"N";"0"
"03/02/2020";"16:02:38";"2014";"2";"Eleição Ordinária";"1";"143";"ELEIÇÕES GERAIS 2014";"05/10/2014";"F";"RR";"RR";"RORAIMA";"03085";"RORAINÓPOLIS";"8";"7";"Deputado Estadual";"230000000360";"70555";"ERIC TURI DE SEIXAS";"ERIC SEIXAS";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"70";"PT do B";"Partido Trabalhista do Brasil";"230000000019";"TRABALHO E PROGRESSO";"PSL / PSDC / PPL / PT do B";"5";"SUPLENTE";"N";"0"
"03/02/2020";"16:02:38";"2014";"2";"Eleição Ordinária";"1";"143";"ELEIÇÕES GERAIS 2014";"05/10/2014";"F";"RR";"RR";"RORAIMA";"03123";"PACARAIMA";"7";"7";"Deputado Estadual";"230000000100";"31321";"PEDRO GALDINO DE SOUZA";"PEDRO GALDINO";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"31";"PHS";"Partido Humanista da Solidariedade";"230000000008";"SOU MAIS RORAIMA";"PHS / PRTB / PPS";"5";"SUPLENTE";"N";"6"
"03/02/2020";"16:02:38";"2014";"2";"Eleição Ordinária";"1";"143";"ELEIÇÕES GERAIS 2014";"05/10/2014";"F";"RR";"RR";"RORAIMA";"03018";"BOA VISTA";"1";"7";"Deputado Estadual";"230000000342";"19777";"ROGERIO RIBEIRO NASCIMENTO";"ROGERIO RIBEIRO";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"19";"PTN";"Partido Trabalhista Nacional";"230000000016";"AVANÇA RORAIMA";"PMDB / SD / PSD / PSB / PSDB / PROS / PTN";"5";"SUPLENTE";"N";"7"
"03/02/2020";"16:02:38";"2014";"2";"Eleição Ordinária";"1";"143";"ELEIÇÕES GERAIS 2014";"05/10/2014";"F";"RR";"RR";"RORAIMA";"03034";"CARACARAÍ";"2";"7";"Deputado Estadual";"230000000403";"13456";"EVANGELISTA SOARES SIQUEIRA";"EVANGELISTA SIQUEIRA";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"13";"PT";"Partido dos Trabalhadores";"230000000020";"A FORÇA DO TRABALHADOR";"PT / PC do B";"2";"ELEITO POR QP";"N";"35"
"03/02/2020";"16:02:38";"2014";"2";"Eleição Ordinária";"1";"143";"ELEIÇÕES GERAIS 2014";"05/10/2014";"F";"RR";"RR";"RORAIMA";"03026";"IRACEMA";"6";"7";"Deputado Estadual";"230000000199";"25123";"EROTEIA DA SILVA MOTA";"TEIA MOTA";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"25";"DEM";"Democratas";"230000000011";" SALVE RORAIMA II ";"PP / PTB / DEM";"5";"SUPLENTE";"N";"4"
"03/02/2020";"16:02:38";"2014";"2";"Eleição Ordinária";"1";"143";"ELEIÇÕES GERAIS 2014";"05/10/2014";"F";"RR";"RR";"RORAIMA";"03158";"SÃO LUIZ";"4";"7";"Deputado Estadual";"230000000283";"15000";"MARCELO MOTA DE MACEDO";"MARCELO CABRAL";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"15";"PMDB";"Partido do Movimento Democrático Brasileiro";"230000000016";"AVANÇA RORAIMA";"PMDB / SD / PSD / PSB / PSDB / PROS / PTN";"2";"ELEITO POR QP";"N";"125"
"03/02/2020";"16:02:38";"2014";"2";"Eleição Ordinária";"1";"143";"ELEIÇÕES GERAIS 2014";"05/10/2014";"F";"RR";"RR";"RORAIMA";"03018";"BOA VISTA";"5";"7";"Deputado Estadual";"230000000336";"90874";"JARDENE MARIA LIMA DE OLIVEIRA";"JARDENE";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"90";"PROS";"Partido Republicano da Ordem Social";"230000000016";"AVANÇA RORAIMA";"PMDB / SD / PSD / PSB / PSDB / PROS / PTN";"5";"SUPLENTE";"N";"0"
"03/02/2020";"16:02:38";"2014";"2";"Eleição Ordinária";"1";"143";"ELEIÇÕES GERAIS 2014";"05/10/2014";"F";"RR";"RR";"RORAIMA";"03050";"ALTO ALEGRE";"3";"7";"Deputado Estadual";"230000000395";"70222";"SULIELMA SILVA PEREIRA BARROS";"SULIELMA DA MADUREIRA";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"70";"PT do B";"Partido Trabalhista do Brasil";"230000000019";"TRABALHO E PROGRESSO";"PSL / PSDC / PPL / PT do B";"5";"SUPLENTE";"N";"10"
"03/02/2020";"16:02:38";"2014";"2";"Eleição Ordinária";"1";"143";"ELEIÇÕES GERAIS 2014";"05/10/2014";"F";"RR";"RR";"RORAIMA";"03050";"ALTO ALEGRE";"3";"6";"Deputado Federal";"230000000178";"3377";"CHARLIEXAN DA SILVA";"XAN";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"33";"PMN";"Partido da Mobilização Nacional";"230000000009";"MAIS RORAIMA";"PRTB / PHS / PPL / PMN / PEN / PSDC / PT do B / PSC / PSL / PPS";"5";"SUPLENTE";"N";"0"
"03/02/2020";"16:02:38";"2014";"2";"Eleição Ordinária";"1";"143";"ELEIÇÕES GERAIS 2014";"05/10/2014";"F";"RR";"RR";"RORAIMA";"03018";"BOA VISTA";"5";"5";"Senador";"230000000255";"123";"TELMÁRIO MOTA DE OLIVEIRA";"TELMÁRIO MOTA";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"12";"PDT";"Partido Democrático Trabalhista";"230000000014";"É PRA FRENTE QUE SE ANDA";"PT / PDT / PC do B / PV / PTC";"1";"ELEITO";"N";"47207"
"03/02/2020";"16:02:38";"2014";"2";"Eleição Ordinária";"1";"143";"ELEIÇÕES GERAIS 2014";"05/10/2014";"F";"RR";"RR";"RORAIMA";"03107";"UIRAMUTÃ";"7";"7";"Deputado Estadual";"230000000025";"10000";"GENIVAL FERREIRA LIMA";"GENIVAL DA ENFERMAGEM";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Partido isolado";"10";"PRB";"Partido Republicano Brasileiro";"230000000006";"PARTIDO ISOLADO";"PRB";"5";"SUPLENTE";"N";"4"
"03/02/2020";"16:02:38";"2014";"2";"Eleição Ordinária";"1";"143";"ELEIÇÕES GERAIS 2014";"05/10/2014";"F";"RR";"RR";"RORAIMA";"03131";"SÃO JOÃO DA BALIZA";"4";"6";"Deputado Federal";"230000000197";"1414";"SYLVIO FRAXE CAETANO";"SYLVIO FRAXE PRIMO";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"14";"PTB";"Partido Trabalhista Brasileiro";"230000000010";" SALVE RORAIMA I ";"PP / PTB / DEM";"4";"NÃO ELEITO";"N";"6"
"03/02/2020";"16:02:38";"2014";"2";"Eleição Ordinária";"1";"143";"ELEIÇÕES GERAIS 2014";"05/10/2014";"F";"RR";"RR";"RORAIMA";"03026";"IRACEMA";"6";"7";"Deputado Estadual";"230000000051";"44101";"ANTONIO FRANCISCO DA SILVA";"TOINHO CAMPEÃO";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Partido isolado";"44";"PRP";"Partido Republicano Progressista";"230000000007";"PARTIDO ISOLADO";"PRP";"5";"SUPLENTE";"N";"1"
"03/02/2020";"16:02:38";"2014";"2";"Eleição Ordinária";"1";"143";"ELEIÇÕES GERAIS 2014";"05/10/2014";"F";"RR";"RR";"RORAIMA";"03042";"AMAJARI";"7";"6";"Deputado Federal";"230000000440";"1300";"ELZILENE LIBORIO DE LIMA";"ELZILENE LIBORIO";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"13";"PT";"Partido dos Trabalhadores";"230000000021";"RORAIMA LIVRE E FELIZ";"PT / PDT / PV / PTC / PC do B";"5";"SUPLENTE";"N";"0"
"03/02/2020";"16:02:38";"2014";"2";"Eleição Ordinária";"1";"143";"ELEIÇÕES GERAIS 2014";"05/10/2014";"F";"RR";"RR";"RORAIMA";"03050";"ALTO ALEGRE";"3";"7";"Deputado Estadual";"230000000375";"70888";"JOSE DEODATO DE AQUINO";"DEODATO DE AQUINO";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"70";"PT do B";"Partido Trabalhista do Brasil";"230000000019";"TRABALHO E PROGRESSO";"PSL / PSDC / PPL / PT do B";"5";"SUPLENTE";"N";"3"
"03/02/2020";"16:02:38";"2014";"2";"Eleição Ordinária";"1";"143";"ELEIÇÕES GERAIS 2014";"05/10/2014";"F";"RR";"RR";"RORAIMA";"03107";"UIRAMUTÃ";"7";"7";"Deputado Estadual";"230000000035";"10123";"MANOEL NEVES DE MACEDO";"MANOEL NEVES";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Partido isolado";"10";"PRB";"Partido Republicano Brasileiro";"230000000006";"PARTIDO ISOLADO";"PRB";"5";"SUPLENTE";"N";"3"
"03/02/2020";"16:02:38";"2014";"2";"Eleição Ordinária";"1";"143";"ELEIÇÕES GERAIS 2014";"05/10/2014";"F";"RR";"RR";"RORAIMA";"03034";"CARACARAÍ";"2";"7";"Deputado Estadual";"230000000053";"44200";"ARIONILSON FERREIRA DOS SANTOS";"PIÇARRA DO LOTAÇÃO";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Partido isolado";"44";"PRP";"Partido Republicano Progressista";"230000000007";"PARTIDO ISOLADO";"PRP";"5";"SUPLENTE";"N";"1"
"03/02/2020";"16:02:38";"2014";"2";"Eleição Ordinária";"1";"143";"ELEIÇÕES GERAIS 2014";"05/10/2014";"F";"RR";"RR";"RORAIMA";"03050";"ALTO ALEGRE";"3";"7";"Deputado Estadual";"230000000049";"44800";"ANDRÉ LUÍS VILLÓRIA BRANDÃO";"ANDRÉ VILLÓRIA.";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Partido isolado";"44";"PRP";"Partido Republicano Progressista";"230000000007";"PARTIDO ISOLADO";"PRP";"5";"SUPLENTE";"N";"253"
"03/02/2020";"16:02:38";"2014";"2";"Eleição Ordinária";"1";"143";"ELEIÇÕES GERAIS 2014";"05/10/2014";"F";"RR";"RR";"RORAIMA";"03158";"SÃO LUIZ";"4";"7";"Deputado Estadual";"230000000053";"44200";"ARIONILSON FERREIRA DOS SANTOS";"PIÇARRA DO LOTAÇÃO";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Partido isolado";"44";"PRP";"Partido Republicano Progressista";"230000000007";"PARTIDO ISOLADO";"PRP";"5";"SUPLENTE";"N";"1"
"03/02/2020";"16:02:38";"2014";"2";"Eleição Ordinária";"1";"143";"ELEIÇÕES GERAIS 2014";"05/10/2014";"F";"RR";"RR";"RORAIMA";"03050";"ALTO ALEGRE";"3";"7";"Deputado Estadual";"230000000355";"27456";"CLAUDIO SILVA DINIZ";"CLAUDIO DINIZ DA SAMAUMA";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"27";"PSDC";"Partido Social Democrata Cristão";"230000000019";"TRABALHO E PROGRESSO";"PSL / PSDC / PPL / PT do B";"5";"SUPLENTE";"N";"0"
"03/02/2020";"16:02:38";"2014";"2";"Eleição Ordinária";"1";"143";"ELEIÇÕES GERAIS 2014";"05/10/2014";"F";"RR";"RR";"RORAIMA";"03018";"BOA VISTA";"5";"7";"Deputado Estadual";"230000000372";"17789";"JANE JOSE DA SILVA";"XINGU";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"17";"PSL";"Partido Social Liberal";"230000000019";"TRABALHO E PROGRESSO";"PSL / PSDC / PPL / PT do B";"2";"ELEITO POR QP";"N";"1735"
"03/02/2020";"16:02:38";"2014";"2";"Eleição Ordinária";"1";"143";"ELEIÇÕES GERAIS 2014";"05/10/2014";"F";"RR";"RR";"RORAIMA";"03115";"NORMANDIA";"3";"6";"Deputado Federal";"230000000173";"2010";"DOMINGAS ANDRÉIA MARTINHO TORRES";"ANDRÉIA TORRES";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"20";"PSC";"Partido Social Cristão";"230000000009";"MAIS RORAIMA";"PRTB / PHS / PPL / PMN / PEN / PSDC / PT do B / PSC / PSL / PPS";"5";"SUPLENTE";"N";"1"
"03/02/2020";"16:02:38";"2014";"2";"Eleição Ordinária";"1";"143";"ELEIÇÕES GERAIS 2014";"05/10/2014";"F";"RR";"RR";"RORAIMA";"03050";"ALTO ALEGRE";"3";"7";"Deputado Estadual";"230000000318";"45045";"LIZANE FERREIRA MATOS";"LIZANE";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"45";"PSDB";"Partido da Social Democracia Brasileira";"230000000016";"AVANÇA RORAIMA";"PMDB / SD / PSD / PSB / PSDB / PROS / PTN";"5";"SUPLENTE";"N";"0"
"03/02/2020";"16:02:38";"2014";"2";"Eleição Ordinária";"1";"143";"ELEIÇÕES GERAIS 2014";"05/10/2014";"F";"RR";"RR";"RORAIMA";"03085";"RORAINÓPOLIS";"8";"7";"Deputado Estadual";"230000000413";"65131";"FRANK WILLIANS VASCONCELOS DE MENEZES";"FRANK";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"65";"PC do B";"Partido Comunista do Brasil";"230000000020";"A FORÇA DO TRABALHADOR";"PT / PC do B";"5";"SUPLENTE";"N";"0"
"03/02/2020";"16:02:38";"2014";"2";"Eleição Ordinária";"1";"143";"ELEIÇÕES GERAIS 2014";"05/10/2014";"F";"RR";"RR";"RORAIMA";"03018";"BOA VISTA";"1";"7";"Deputado Estadual";"230000000621";"27077";"ROSIMAR DA SILVA";"ROSIMAR";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"27";"PSDC";"Partido Social Democrata Cristão";"230000000019";"TRABALHO E PROGRESSO";"PSL / PSDC / PPL / PT do B";"5";"SUPLENTE";"N";"1"
"03/02/2020";"16:02:38";"2014";"2";"Eleição Ordinária";"1";"143";"ELEIÇÕES GERAIS 2014";"05/10/2014";"F";"RR";"RR";"RORAIMA";"03042";"AMAJARI";"7";"7";"Deputado Estadual";"230000000404";"13123";"ANDRE DOS SANTOS VASCONCELOS";"ANDRE VASCONCELOS";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"13";"PT";"Partido dos Trabalhadores";"230000000020";"A FORÇA DO TRABALHADOR";"PT / PC do B";"5";"SUPLENTE";"N";"32"
"03/02/2020";"16:02:38";"2014";"2";"Eleição Ordinária";"1";"143";"ELEIÇÕES GERAIS 2014";"05/10/2014";"F";"RR";"RR";"RORAIMA";"03042";"AMAJARI";"7";"6";"Deputado Federal";"230000000179";"5151";"FRANCISCO EVANGELISTA DOS SANTOS DE ARAUJO";"DR. FRANCISCO ARAUJO";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"51";"PEN";"Partido Ecológico Nacional";"230000000009";"MAIS RORAIMA";"PRTB / PHS / PPL / PMN / PEN / PSDC / PT do B / PSC / PSL / PPS";"5";"SUPLENTE";"N";"101"
"03/02/2020";"16:02:38";"2014";"2";"Eleição Ordinária";"1";"143";"ELEIÇÕES GERAIS 2014";"05/10/2014";"F";"RR";"RR";"RORAIMA";"03123";"PACARAIMA";"7";"7";"Deputado Estadual";"230000000244";"20999";"CLEBER SILVA VERAS";"CLEBER VERAS";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"20";"PSC";"Partido Social Cristão";"230000000012";"RORAIMA SEMPRE UNIDA";"PR / PSC / PMN / PEN";"5";"SUPLENTE";"N";"0"
"03/02/2020";"16:02:38";"2014";"2";"Eleição Ordinária";"1";"143";"ELEIÇÕES GERAIS 2014";"05/10/2014";"F";"RR";"RR";"RORAIMA";"03050";"ALTO ALEGRE";"3";"7";"Deputado Estadual";"230000000432";"65200";"SYNTIA DE CASTRO SOBRINHO";"PROFESSORA SYNTIA";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"65";"PC do B";"Partido Comunista do Brasil";"230000000020";"A FORÇA DO TRABALHADOR";"PT / PC do B";"5";"SUPLENTE";"N";"0"
"03/02/2020";"16:02:38";"2014";"2";"Eleição Ordinária";"1";"143";"ELEIÇÕES GERAIS 2014";"05/10/2014";"F";"RR";"RR";"RORAIMA";"03069";"CANTÁ";"3";"7";"Deputado Estadual";"230000000199";"25123";"EROTEIA DA SILVA MOTA";"TEIA MOTA";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"25";"DEM";"Democratas";"230000000011";" SALVE RORAIMA II ";"PP / PTB / DEM";"5";"SUPLENTE";"N";"45"
"03/02/2020";"16:02:38";"2014";"2";"Eleição Ordinária";"1";"143";"ELEIÇÕES GERAIS 2014";"05/10/2014";"F";"RR";"RR";"RORAIMA";"03042";"AMAJARI";"7";"7";"Deputado Estadual";"230000000202";"14111";"JOSE AMERICO DE CARVALHO PINHEIRO";"AMERICO";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"14";"PTB";"Partido Trabalhista Brasileiro";"230000000011";" SALVE RORAIMA II ";"PP / PTB / DEM";"5";"SUPLENTE";"N";"0"
"03/02/2020";"16:02:38";"2014";"2";"Eleição Ordinária";"1";"143";"ELEIÇÕES GERAIS 2014";"05/10/2014";"F";"RR";"RR";"RORAIMA";"03042";"AMAJARI";"7";"7";"Deputado Estadual";"230000000221";"22789";"ATARIKY COUTINHO REIS";"ATARIKY";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"22";"PR";"Partido da República";"230000000012";"RORAIMA SEMPRE UNIDA";"PR / PSC / PMN / PEN";"5";"SUPLENTE";"N";"16"
"03/02/2020";"16:02:38";"2014";"2";"Eleição Ordinária";"1";"143";"ELEIÇÕES GERAIS 2014";"05/10/2014";"F";"RR";"RR";"RORAIMA";"03042";"AMAJARI";"7";"7";"Deputado Estadual";"230000000030";"10111";"GABRIEL FIGUEIRA PESSOA PICANÇO";"GABRIEL PICANÇO";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Partido isolado";"10";"PRB";"Partido Republicano Brasileiro";"230000000006";"PARTIDO ISOLADO";"PRB";"2";"ELEITO POR QP";"N";"210"
"03/02/2020";"16:02:38";"2014";"2";"Eleição Ordinária";"1";"143";"ELEIÇÕES GERAIS 2014";"05/10/2014";"F";"RR";"RR";"RORAIMA";"03042";"AMAJARI";"7";"7";"Deputado Estadual";"230000000139";"28321";"CARIN TARZIANO PEIXOTO CALDAS";"CARIN TARZIANO";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"28";"PRTB";"Partido Renovador Trabalhista Brasileiro";"230000000008";"SOU MAIS RORAIMA";"PHS / PRTB / PPS";"5";"SUPLENTE";"N";"1"
"03/02/2020";"16:02:38";"2014";"2";"Eleição Ordinária";"1";"143";"ELEIÇÕES GERAIS 2014";"05/10/2014";"F";"RR";"RR";"RORAIMA";"03115";"NORMANDIA";"3";"6";"Deputado Federal";"230000000182";"7011";"JOSE DE PAULO RODRIGUES";"J. PAULO";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"70";"PT do B";"Partido Trabalhista do Brasil";"230000000009";"MAIS RORAIMA";"PRTB / PHS / PPL / PMN / PEN / PSDC / PT do B / PSC / PSL / PPS";"5";"SUPLENTE";"N";"101"
"03/02/2020";"16:02:38";"2014";"2";"Eleição Ordinária";"1";"143";"ELEIÇÕES GERAIS 2014";"05/10/2014";"F";"RR";"RR";"RORAIMA";"03131";"SÃO JOÃO DA BALIZA";"4";"7";"Deputado Estadual";"230000000426";"65744";"NAYARA BEZERRA DA SILVA";"NAYARA BEZERRA";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"65";"PC do B";"Partido Comunista do Brasil";"230000000020";"A FORÇA DO TRABALHADOR";"PT / PC do B";"5";"SUPLENTE";"N";"3"
"03/02/2020";"16:02:38";"2014";"2";"Eleição Ordinária";"1";"143";"ELEIÇÕES GERAIS 2014";"05/10/2014";"F";"RR";"RR";"RORAIMA";"03050";"ALTO ALEGRE";"3";"7";"Deputado Estadual";"230000000467";"43000";"MARIA BERENICE SILVA SANTOS";"BERE";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"43";"PV";"Partido Verde";"230000000022";"RORAIMA LIVRE";"PV / PDT / PTC";"5";"SUPLENTE";"N";"0"
"03/02/2020";"16:02:38";"2014";"2";"Eleição Ordinária";"1";"143";"ELEIÇÕES GERAIS 2014";"05/10/2014";"F";"RR";"RR";"RORAIMA";"03050";"ALTO ALEGRE";"3";"7";"Deputado Estadual";"230000000305";"90193";"VICENTE VIANEI LIMA";"VIANEI BOMBEIRO";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"90";"PROS";"Partido Republicano da Ordem Social";"230000000016";"AVANÇA RORAIMA";"PMDB / SD / PSD / PSB / PSDB / PROS / PTN";"5";"SUPLENTE";"N";"0"
"03/02/2020";"16:02:38";"2014";"2";"Eleição Ordinária";"1";"143";"ELEIÇÕES GERAIS 2014";"05/10/2014";"F";"RR";"RR";"RORAIMA";"03085";"RORAINÓPOLIS";"8";"6";"Deputado Federal";"230000000014";"5050";"ERICA MARQUES SIRQUEIRA";"ERICA MARQUES";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"50";"PSOL";"Partido Socialismo e Liberdade";"230000000004";"ALTERNATIVA DE ESQUERDA PARA RORAIMA I";"PSTU / PSOL";"4";"NÃO ELEITO";"N";"1"
"03/02/2020";"16:02:38";"2014";"2";"Eleição Ordinária";"1";"143";"ELEIÇÕES GERAIS 2014";"05/10/2014";"F";"RR";"RR";"RORAIMA";"03131";"SÃO JOÃO DA BALIZA";"4";"7";"Deputado Estadual";"230000000225";"20789";"CARLOS JOSÉ SOUZA CEDRO";"CARLOS JOSÉ";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"20";"PSC";"Partido Social Cristão";"230000000012";"RORAIMA SEMPRE UNIDA";"PR / PSC / PMN / PEN";"5";"SUPLENTE";"N";"0"
"03/02/2020";"16:02:38";"2014";"2";"Eleição Ordinária";"1";"143";"ELEIÇÕES GERAIS 2014";"05/10/2014";"F";"RR";"RR";"RORAIMA";"03018";"BOA VISTA";"1";"6";"Deputado Federal";"230000000451";"1217";"RAIMUNDA TAVARES  DE SOUZA";"RAIMUNDA TAVARES DE SOUZA";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"12";"PDT";"Partido Democrático Trabalhista";"230000000021";"RORAIMA LIVRE E FELIZ";"PT / PDT / PV / PTC / PC do B";"5";"SUPLENTE";"N";"60"
"03/02/2020";"16:02:38";"2014";"2";"Eleição Ordinária";"1";"143";"ELEIÇÕES GERAIS 2014";"05/10/2014";"F";"RR";"RR";"RORAIMA";"03018";"BOA VISTA";"5";"7";"Deputado Estadual";"230000000432";"65200";"SYNTIA DE CASTRO SOBRINHO";"PROFESSORA SYNTIA";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"65";"PC do B";"Partido Comunista do Brasil";"230000000020";"A FORÇA DO TRABALHADOR";"PT / PC do B";"5";"SUPLENTE";"N";"1"
"03/02/2020";"16:02:38";"2014";"2";"Eleição Ordinária";"1";"143";"ELEIÇÕES GERAIS 2014";"05/10/2014";"F";"RR";"RR";"RORAIMA";"03042";"AMAJARI";"7";"7";"Deputado Estadual";"230000000420";"65321";"JOSÉ DIAS LIARTE";"ZÉ NETO";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"65";"PC do B";"Partido Comunista do Brasil";"230000000020";"A FORÇA DO TRABALHADOR";"PT / PC do B";"5";"SUPLENTE";"N";"1"
